sales_date;order_id;product_name;category;price;quantity;total;discount;shipping_fee;total_sales;customer_name;customer_address;channel;rating;status;
05/01/2025;P00218;  Pembersih Lantai ;PEMBERSIH;8000;1;;0;15000;;Zahra;Semarang;Online - Toko Oren;2;Failed;
05/01/2025;P00219;Sabun Cuci;PEMBERSIH;5000;3;;0;0;;Elisa;Bandung;Online - Toko Oren;4;Pending;
05/01/2025;P00220;Deterjen;PEMBERSIH;10000;1;;0;13000;;Arief;Tangerang;Toko_Oren_Online;3;Failed;
05/01/2025;P00221;Sabun Mandi;pembersih;7000;2;;0;30000;;Joko;Samarinda;Online - Toko Hijau;3;Sukses;
05/01/2025;P00222;  Teh ;MAKANAN;15000;3;;0;20000;;Herry;Surabaya;Online - Toko Oren;4;Failed;
05/01/2025;P00223;  Minyak Goreng ;makanan;18000;2;;0;22000;;Hadi;Makassar;Online - Toko Hijau;5;Returned;
05/01/2025;P00224;Pembersih Lantai;Pembersih;8000;1;;0;30000;;Deni;Samarinda;Offline;4;Returned;
05/01/2025;P00225;Minyak Goreng;makanan;18000;3;;0;25000;;Ika;Bali;Online - Toko Hijau;5;Pending;
05/01/2025;P00226;  Teh ;MAKANAN;15000;2;;0;20000;;Oto;Malang;Online - Toko Oren;2;Sukses;
05/01/2025;P00227;  Deterjen ;Pembersih;10000;2;;0;15000;;Andi;Jakarta;Online - Toko Hijau;2;Returned;
05/01/2025;P00228;Pembersih Lantai;pembersih;8000;2;;0;0;;Ocha;Bandung;Offline;1;Failed;
05/01/2025;P00229;Pembersih Lantai;PEMBERSIH;8000;3;;0;22000;;Jamil;Makassar;Online - Toko Hijau;5;Failed;
05/01/2025;P00230;Deterjen;PEMBERSIH;10000;1;;0;12000;;Putra;Bogor;Online - Toko Hijau;5;Pending;
05/01/2025;P00231;Pembersih Wajah;PERAWATAN;12000;3;;0;10000;;Cahya;Depok;Offline;5;Sukses;
05/01/2025;P00232;Sabun Cuci;pembersih;5000;2;;0;30000;;Dicky;Samarinda;Online - Toko Hijau;1;Returned;
05/01/2025;P00232;Sabun Cuci;pembersih;5000;2;;0;30000;;Dicky;Samarinda;Online - Toko Hijau;1;Returned;
05/01/2025;P00233;Shampo;PERAWATAN;20000;-99;;0;20000;;Gilang;Malang;Offline;5;Sukses;
05/01/2025;P00234;Pasta Gigi;PERAWATAN;15000;1;;0;18000;;Udin;Yogyakarta;Online - Toko Hijau;3;Sukses;
05/01/2025;P00235;Pasta Gigi;Perawatan;15000;2;;0;15000;;Elisa;Semarang;Online - Toko Oren;5;Pending;
05/01/2025;P00236;Pembersih Wajah;perawatan;12000;2;;0;15000;;Hana;Jakarta;Online - Toko Hijau;2;Returned;
05/01/2025;P00237;  Shampo ;PERAWATAN;20000;3;;0;15000;;Wira;Semarang;Offline;5;Failed;
05/01/2025;P00238;Pasta Gigi;Perawatan;15000;3;;0;25000;;Joko;Medan;Online - Toko Oren;2;Sukses;
05/01/2025;P00239;Minyak Goreng;Makanan;18000;2;;0;20000;;Meli;Malang;Online - Toko Hijau;4;Returned;
05/01/2025;P00240;  Pembersih Wajah ;PERAWATAN;12000;3;;0;15000;;Santi;Jakarta;Online - Toko Hijau;5;Returned;
05/01/2025;P00241;Kopi;Makanan;25000;3;;0;15000;;Luki;Semarang;Offline;5;Sukses;
05/01/2025;P00242;Shampo;perawatan;20000;2;;0;20000;;Herry;Surabaya;Online - Toko Oren;1;Failed;
05/01/2025;P00243;Sabun Mandi;Pembersih;7000;2;;0;18000;;Umi;Palembang;Online - Toko Hijau;2;Failed;
05/01/2025;P00244;Sabun Mandi;PEMBERSIH;7000;2;;0;20000;;Cahya;Surabaya;Offline;2;Sukses;
05/01/2025;P00245;Shampo;PERAWATAN;20000;3;;0;18000;;Santi;Yogyakarta;Online - Toko Hijau;5;Failed;
05/01/2025;P00246;Pasta Gigi;PERAWATAN;15000;1;;0;12000;;Stefan;Bekasi;Online - Toko Hijau;3;Returned;
05/01/2025;P00247;Pembersih Wajah;PERAWATAN;12000;2;;0;0;;Eka;Bandung;hijau_toko_web;2;Returned;
05/01/2025;P00248;Deterjen;PEMBERSIH;10000;2;;0;13000;;Beni;Tangerang;Online - Toko Hijau;4;Returned;
05/01/2025;P00249;Pembersih Lantai;Pembersih;8000;1;;0;12000;;Nadia;Bogor;Online - Toko Oren;5;Sukses;
05/01/2025;P00250;  Minyak Goreng ;MAKANAN;18000;2;;0;20000;;Indah;Malang;Online - Toko Hijau;5;Sukses;
05/01/2025;P00251;Sabun Cuci;PEMBERSIH;5000;2;;0;22000;;Vira;Makassar;Online - Toko Hijau;1;Returned;
05/01/2025;P00252;  Shampo ;PERAWATAN;20000;3;;0;15000;;Vera;Semarang;Online - Toko Hijau;1;Sukses;
05/01/2025;P00253;Pasta Gigi;perawatan;15000;3;;0;25000;;Nanda;Medan;Offline;3;Pending;
05/01/2025;P00254;Shampo;perawatan;20000;1;;0;22000;;Gandhi;Makassar;Offline;4;Sukses;
05/01/2025;P00255;  Shampo ;PERAWATAN;20000;2;;0;12000;;Shinta;Bekasi;Online - Toko Hijau;4;Sukses;
05/01/2025;P00256;Sabun Cuci;PEMBERSIH;5000;2;;0;15000;;Umar;Jakarta;Online - Toko Hijau;4;Returned;
05/01/2025;P00257;Minyak Goreng;Makanan;18000;3;;0;22000;;Dicky;Makassar;Offline;5;Failed;
05/01/2025;P00258;  Pembersih Lantai ;Pembersih;8000;1;;0;20000;;Elisa;Malang;Online - Toko Hijau;2;Failed;
05/01/2025;P00259;Pembersih Lantai;PEMBERSIH;8000;1;;0;18000;;Indah;Yogyakarta;Online - Toko Oren;5;Failed;
05/01/2025;P00260;  Minyak Goreng ;makanan;18000;3;;0;12000;;Nadia;Bekasi;hijau_toko_web;1;Returned;
05/01/2025;P00261;Sabun Mandi;PEMBERSIH;7000;1;;0;15000;;Lia;Jakarta;Offline;4;Failed;
05/01/2025;P00262;Pasta Gigi;Perawatan;15000;3;;0;30000;;Wahyu;Samarinda;Offline;4;Failed;
05/01/2025;P00263;Sabun Mandi;Pembersih;7000;2;;0;18000;;Elisa;Yogyakarta;Offline;2;Failed;
05/01/2025;P00264;Teh;Makanan;15000;2;;0;25000;;Vina;Bali;Online - Toko Hijau;2;Pending;
05/01/2025;P00265;Sabun Cuci;Pembersih;5000;1;;0;22000;;Chandra;Makassar;Offline;3;Pending;
05/01/2025;P00266;Pembersih Wajah;PERAWATAN;12000;3;;0;12000;;Eli;Bogor;Online - Toko Oren;1;Failed;
05/01/2025;P00267;  Pasta Gigi ;PERAWATAN;15000;1;;0;18000;;Ocha;Yogyakarta;Offline;3;Failed;
05/01/2025;P00268;Pembersih Lantai;Pembersih;8000;2;;0;18000;;Jaya;Palembang;hijau_toko_web;1;Returned;
05/01/2025;P00269;Deterjen;pembersih;10000;1;;0;25000;;Oki;Medan;Offline;5;Pending;
05/01/2025;P00270;Sabun Cuci;PEMBERSIH;5000;2;;0;10000;;Umi;Depok;Online - Toko Oren;4;Failed;
05/01/2025;P00271;Pembersih Wajah;PERAWATAN;12000;3;;0;20000;;Vira;Surabaya;Offline;4;Failed;
05/01/2025;P00272;Pembersih Wajah;PERAWATAN;12000;1;;0;18000;;Rudi;Palembang;Offline;2;Returned;
05/01/2025;P00273;Minyak Goreng;Makanan;18000;2;;0;0;;Kirana;Bandung;Online - Toko Oren;4;Pending;
06/01/2025;P00274;Deterjen;PEMBERSIH;10000;1;;0;15000;;Taufik;Semarang;Offline;1;Returned;
06/01/2025;P00275;Pembersih Wajah;PERAWATAN;12000;1;;0;20000;;Rina;Surabaya;Online - Toko Hijau;2;Returned;
06/01/2025;P00276;Pembersih Wajah;PERAWATAN;12000;3;;0;15000;;Ocha;Jakarta;hijau_toko_web;4;Pending;
06/01/2025;P00277;Sabun Mandi;PEMBERSIH;7000;2;;0;20000;;Bintang;Malang;Online - Toko Hijau;4;Returned;
06/01/2025;P00278;Shampo;Perawatan;20000;2;;0;13000;;Udin;Tangerang;Toko_Oren_Online;5;Sukses;
06/01/2025;P00279;  Sabun Cuci ;PEMBERSIH;5000;1;;0;12000;;Gina;Bekasi;Online - Toko Oren;5;Sukses;
06/01/2025;P00280;Pasta Gigi;PERAWATAN;15000;3;;0;22000;;Pandu;Makassar;Online - Toko Oren;4;Returned;
06/01/2025;P00281;Minyak Goreng;makanan;18000;1;;0;25000;;Andi;Bali;Offline;2;Failed;
06/01/2025;P00282;Sabun Cuci;pembersih;5000;2;;0;15000;;Ika;Jakarta;Online - Toko Oren;2;Pending;
06/01/2025;P00283;Minyak Goreng;Makanan;18000;-99;;0;20000;;Cindy;Malang;Online - Toko Hijau;2;Failed;
06/01/2025;P00284;Shampo;PERAWATAN;20000;2;;0;25000;;Ulya;Medan;Online - Toko Hijau;3;Sukses;
06/01/2025;P00285;  Deterjen ;PEMBERSIH;10000;3;;0;25000;;Eka;Medan;Offline;5;Pending;
06/01/2025;P00286;Sabun Cuci;PEMBERSIH;5000;2;;0;20000;;Eli;Surabaya;Online - Toko Oren;1;Sukses;
06/01/2025;P00287;Sabun Cuci;PEMBERSIH;5000;3;;0;25000;;Vira;Bali;Online - Toko Hijau;4;Failed;
06/01/2025;P00288;  Deterjen ;Pembersih;10000;2;;0;15000;;Kirana;Semarang;Toko_Oren_Online;5;Pending;
06/01/2025;P00289;Minyak Goreng;makanan;18000;3;;0;15000;;Jaya;Semarang;Offline;2;Failed;
06/01/2025;P00290;Deterjen;Pembersih;10000;2;;0;12000;;Gina;Bekasi;hijau_toko_web;1;Sukses;
06/01/2025;P00291;Kopi;MAKANAN;25000;1;;0;12000;;Dicky;Bogor;Online - Toko Oren;3;Returned;
06/01/2025;P00292;Sabun Mandi;PEMBERSIH;7000;3;;0;12000;;Gita;Bekasi;Offline;5;Sukses;
06/01/2025;P00293;Minyak Goreng;Makanan;18000;2;;0;12000;;Herry;Bekasi;Offline;2;Sukses;
06/01/2025;P00294;Shampo;Perawatan;20000;1;;0;20000;;Santi;Malang;Offline;5;Returned;
06/01/2025;P00295;Sabun Cuci;PEMBERSIH;5000;3;;0;18000;;Riko;Palembang;Offline;5;Pending;
06/01/2025;P00296;Minyak Goreng;makanan;18000;3;;0;22000;;Fadli;Makassar;Offline;4;Returned;
06/01/2025;P00297;Sabun Cuci;PEMBERSIH;5000;2;;0;25000;;Eka;Medan;Online - Toko Hijau;5;Sukses;
06/01/2025;P00298;Sabun Mandi;PEMBERSIH;7000;3;;0;20000;;Bobby;Surabaya;Offline;1;Sukses;
06/01/2025;P00299;Kopi;MAKANAN;25000;2;;0;30000;;Hendra;Samarinda;Offline;1;Returned;
06/01/2025;P00300;Pembersih Lantai;Pembersih;8000;2;;0;22000;;Vina;Makassar;Online - Toko Oren;4;Failed;
06/01/2025;P00301;Pembersih Lantai;pembersih;8000;2;;0;0;;Yusuf;Bandung;Offline;2;Failed;
06/01/2025;P00302;Deterjen;PEMBERSIH;10000;2;;0;20000;;Elisa;Malang;Online - Toko Oren;1;Pending;
06/01/2025;P00303;Sabun Mandi;Pembersih;7000;1;;0;10000;;Nadia;Depok;Online - Toko Hijau;4;Sukses;
06/01/2025;P00304;Deterjen;pembersih;10000;1;;0;12000;;Dewa;Bekasi;Online - Toko Oren;2;Sukses;
06/01/2025;P00305;Shampo;PERAWATAN;20000;1;;0;12000;;Umi;Bogor;Online - Toko Oren;4;Failed;
06/01/2025;P00306;Pembersih Wajah;PERAWATAN;12000;1;;0;30000;;Umar;Samarinda;Offline;4;Returned;
06/01/2025;P00307;Sabun Cuci;PEMBERSIH;5000;3;;0;12000;;Fikri;Bekasi;Online - Toko Oren;5;Pending;
06/01/2025;P00308;Kopi;makanan;25000;2;;0;22000;;Krisna;Makassar;Offline;3;Sukses;
06/01/2025;P00309;Sabun Mandi;Pembersih;7000;3;;0;25000;;Lia;Bali;Online - Toko Hijau;2;Sukses;
06/01/2025;P00310;Shampo;Perawatan;20000;2;;0;20000;;Citra;Surabaya;Online - Toko Oren;4;Sukses;
06/01/2025;P00311;  Sabun Cuci ;PEMBERSIH;5000;2;;0;22000;;Fiona;Makassar;Online - Toko Hijau;5;Sukses;
06/01/2025;P00312;Minyak Goreng;MAKANAN;18000;1;;0;20000;;Dewa;Surabaya;Online - Toko Oren;1;Sukses;
06/01/2025;P00313;Deterjen;PEMBERSIH;10000;2;;0;12000;;Zenia;Bekasi;Online - Toko Hijau;3;Sukses;
06/01/2025;P00314;Sabun Cuci;PEMBERSIH;5000;1;;0;10000;;Luki;Depok;Offline;1;Failed;
06/01/2025;P00315;Sabun Cuci;pembersih;5000;1;;0;20000;;Juli;Surabaya;Online - Toko Hijau;5;Sukses;
06/01/2025;P00316;Sabun Cuci;PEMBERSIH;5000;3;;0;30000;;Pandu;Samarinda;Offline;4;Returned;
06/01/2025;P00317;Sabun Cuci;PEMBERSIH;5000;1;;0;0;;Tina;Bandung;Online - Toko Hijau;3;Pending;
06/01/2025;P00318;  Pembersih Wajah ;perawatan;12000;2;;0;10000;;Krisna;Depok;Offline;1;Pending;
06/01/2025;P00319;  Pembersih Wajah ;PERAWATAN;12000;1;;0;0;;Zenia;Bandung;Online - Toko Oren;3;Pending;
06/01/2025;P00320;Sabun Cuci;pembersih;5000;3;;0;12000;;Taufik;Bogor;Online - Toko Hijau;3;Returned;
06/01/2025;P00321;  Sabun Cuci ;PEMBERSIH;5000;3;;0;10000;;Putra;Depok;Online - Toko Hijau;4;Pending;
06/01/2025;P00322;Shampo;PERAWATAN;20000;2;;0;18000;;Meli;Yogyakarta;Online - Toko Oren;5;Pending;
06/01/2025;P00323;  Minyak Goreng ;Makanan;18000;1;;0;15000;;Fiona;Jakarta;Online - Toko Oren;2;Pending;
06/01/2025;P00324;  Sabun Cuci ;Pembersih;5000;3;;0;30000;;Yusra;Samarinda;Offline;3;Failed;
06/01/2025;P00325;Sabun Mandi;PEMBERSIH;7000;1;;0;12000;;Vian;Bogor;Online - Toko Hijau;4;Sukses;
07/01/2025;P00326;Pembersih Wajah;Perawatan;12000;3;;0;12000;;Chandra;Bekasi;Online - Toko Hijau;5;Failed;
07/01/2025;P00327;Pembersih Wajah;Perawatan;12000;3;;0;10000;;Santi;Depok;Offline;3;Failed;
07/01/2025;P00328;Shampo;PERAWATAN;20000;1;;0;30000;;Eka;Samarinda;Online - Toko Oren;5;Failed;
07/01/2025;P00329;Shampo;PERAWATAN;20000;3;;0;15000;;Vera;Semarang;Online - Toko Hijau;2;Failed;
07/01/2025;P00330;Kopi;MAKANAN;25000;2;;0;20000;;Lia;Surabaya;Online - Toko Hijau;4;Pending;
07/01/2025;P00331;Sabun Cuci;Pembersih;5000;1;;0;15000;;Fadli;Jakarta;Online - Toko Oren;4;Sukses;
07/01/2025;P00332;Pembersih Wajah;perawatan;12000;2;;0;22000;;Luki;Makassar;Online - Toko Hijau;3;Sukses;
07/01/2025;P00333;Kopi;Makanan;25000;1;;0;25000;;Andi;Bali;Offline;2;Failed;
07/01/2025;P00334;Sabun Mandi;pembersih;7000;2;;0;22000;;Oto;Makassar;Offline;2;Failed;
07/01/2025;P00335;  Pembersih Lantai ;PEMBERSIH;8000;3;;0;20000;;Widi;Surabaya;Online - Toko Oren;2;Failed;
07/01/2025;P00336;  Pembersih Lantai ;PEMBERSIH;8000;3;;0;20000;;Dicky;Surabaya;Online - Toko Hijau;2;Pending;
07/01/2025;P00337;Teh;makanan;15000;2;;0;25000;;Gandhi;Medan;Offline;1;Failed;
07/01/2025;P00338;Kopi;Makanan;25000;1;;0;25000;;Beni;Medan;Online - Toko Hijau;5;Failed;
07/01/2025;P00339;  Shampo ;perawatan;20000;3;;0;15000;;Oto;Jakarta;Online - Toko Hijau;2;Failed;
07/01/2025;P00340;  Sabun Mandi ;PEMBERSIH;7000;2;;0;25000;;Hendra;Bali;Toko_Oren_Online;2;Failed;
07/01/2025;P00341;Pasta Gigi;Perawatan;15000;3;;0;20000;;Kenny;Malang;Offline;4;Returned;
07/01/2025;P00342;Kopi;MAKANAN;25000;3;;0;13000;;Siska;Tangerang;Online - Toko Oren;5;Returned;
07/01/2025;P00343;Pembersih Lantai;pembersih;8000;2;;0;12000;;Lestari;Bogor;Offline;3;Failed;
07/01/2025;P00344;Pembersih Lantai;pembersih;8000;2;;0;20000;;Tegar;Surabaya;Offline;1;Failed;
07/01/2025;P00345;Deterjen;PEMBERSIH;10000;2;;0;20000;;Gina;Malang;Online - Toko Oren;5;Sukses;
07/01/2025;P00346;Pasta Gigi;PERAWATAN;15000;2;;0;0;;Citra;Bandung;Online - Toko Oren;2;Sukses;
07/01/2025;P00347;Pembersih Wajah;PERAWATAN;12000;2;;0;25000;;Jamil;Bali;Online - Toko Hijau;5;Returned;
07/01/2025;P00348;Pembersih Lantai;Pembersih;8000;2;;0;12000;;Vera;Bogor;Online - Toko Hijau;3;Sukses;
07/01/2025;P00349;Pembersih Wajah;PERAWATAN;12000;3;;0;15000;;Vina;Semarang;Online - Toko Hijau;1;Sukses;
07/01/2025;P00350;Pembersih Wajah;Perawatan;12000;1;;0;25000;;Petrus;Medan;Online - Toko Oren;5;Sukses;
07/01/2025;P00351;  Deterjen ;PEMBERSIH;10000;3;;0;0;;Umi;Bandung;Online - Toko Hijau;2;Pending;
07/01/2025;P00352;Deterjen;pembersih;10000;2;;0;0;;Krisna;Bandung;Online - Toko Hijau;2;Sukses;
07/01/2025;P00353;Shampo;PERAWATAN;20000;3;;0;15000;;Iwan;Jakarta;Online - Toko Oren;3;Pending;
07/01/2025;P00354;Teh;MAKANAN;15000;3;;0;18000;;Zenia;Palembang;Offline;1;Sukses;
07/01/2025;P00355;Pembersih Lantai;Pembersih;8000;2;;0;22000;;Bobby;Makassar;Online - Toko Hijau;1;Returned;
07/01/2025;P00356;  Deterjen ;PEMBERSIH;10000;3;;0;15000;;Citra;Semarang;Online - Toko Oren;4;Failed;
07/01/2025;P00357;Pembersih Lantai;PEMBERSIH;8000;1;;0;20000;;Cindy;Surabaya;Online - Toko Hijau;3;Returned;
07/01/2025;P00358;Pembersih Wajah;PERAWATAN;12000;3;;0;18000;;Shinta;Yogyakarta;Online - Toko Oren;1;Pending;
07/01/2025;P00359;Minyak Goreng;makanan;18000;1;;0;22000;;Yusuf;Makassar;Online - Toko Hijau;5;Returned;
07/01/2025;P00360;Pasta Gigi;PERAWATAN;15000;2;;0;15000;;Santi;Jakarta;hijau_toko_web;2;Sukses;
07/01/2025;P00361;Sabun Mandi;Pembersih;7000;1;;0;20000;;Bintang;Surabaya;Online - Toko Hijau;5;Failed;
07/01/2025;P00362;Minyak Goreng;MAKANAN;18000;3;;0;12000;;Zenia;Bekasi;Offline;4;Returned;
07/01/2025;P00363;Deterjen;Pembersih;10000;1;;0;12000;;Citra;Bekasi;Offline;3;Pending;
07/01/2025;P00364;Kopi;MAKANAN;25000;2;;0;18000;;Zara;Palembang;Offline;3;Pending;
07/01/2025;P00365;Teh;MAKANAN;15000;2;;0;10000;;Nanda;Depok;Offline;1;Failed;
07/01/2025;P00366;Pasta Gigi;Perawatan;15000;3;;0;25000;;Siska;Bali;Offline;5;Pending;
07/01/2025;P00367;  Shampo ;Perawatan;20000;2;;0;12000;;Joko;Bogor;Online - Toko Hijau;4;Sukses;
07/01/2025;P00368;Pasta Gigi;Perawatan;15000;2;;0;12000;;Widi;Bekasi;Online - Toko Oren;4;Pending;
07/01/2025;P00369;  Teh ;Makanan;15000;3;;0;12000;;Ocha;Bogor;Offline;2;Sukses;
07/01/2025;P00370;Pasta Gigi;perawatan;15000;2;;0;25000;;Hadi;Bali;Online - Toko Hijau;5;Sukses;
07/01/2025;P00371;  Deterjen ;Pembersih;10000;3;;0;20000;;Vina;Surabaya;Online - Toko Oren;4;Returned;
07/01/2025;P00372;  Teh ;MAKANAN;15000;2;;0;10000;;Bobby;Depok;Online - Toko Hijau;4;Pending;
07/01/2025;P00373;Pasta Gigi;Perawatan;15000;2;;0;10000;;Lina;Depok;Online - Toko Oren;2;Pending;
07/01/2025;P00374;  Deterjen ;PEMBERSIH;10000;2;;0;20000;;Eli;Malang;Offline;1;Pending;
07/01/2025;P00375;Shampo;PERAWATAN;20000;3;;0;18000;;Elisa;Yogyakarta;Online - Toko Oren;2;Returned;
07/01/2025;P00376;Shampo;PERAWATAN;20000;2;;0;12000;;Nanda;Bogor;Online - Toko Hijau;4;Returned;
07/01/2025;P00377;Kopi;makanan;25000;1;;0;15000;;Chandra;Jakarta;Online - Toko Oren;3;Sukses;
07/01/2025;P00378;Pembersih Wajah;PERAWATAN;12000;3;;0;13000;;Zahra;Tangerang;Offline;2;Pending;
08/01/2025;P00379;  Shampo ;Perawatan;20000;3;;0;10000;;Wira;Depok;Offline;1;Failed;
08/01/2025;P00380;Teh;MAKANAN;15000;2;;0;18000;;Wira;Yogyakarta;Online - Toko Hijau;4;Returned;
08/01/2025;P00381;Deterjen;PEMBERSIH;10000;2;;0;25000;;Gita;Bali;Offline;1;Returned;
08/01/2025;P00382;Shampo;PERAWATAN;20000;2;;0;22000;;Petrus;Makassar;Offline;5;Pending;
08/01/2025;P00383;  Deterjen ;Pembersih;10000;3;;0;18000;;Oki;Palembang;Online - Toko Hijau;5;Failed;
08/01/2025;P00384;Sabun Mandi;PEMBERSIH;7000;3;;0;22000;;Eli;Makassar;Online - Toko Oren;5;Failed;
08/01/2025;P00385;Minyak Goreng;MAKANAN;18000;1;;0;25000;;Maya;Medan;Offline;3;Sukses;
08/01/2025;P00386;Teh;MAKANAN;15000;2;;0;15000;;Oki;Semarang;Online - Toko Hijau;4;Sukses;
08/01/2025;P00387;  Teh ;MAKANAN;15000;1;;0;22000;;Meli;Makassar;Online - Toko Oren;4;Pending;
08/01/2025;P00388;Minyak Goreng;makanan;18000;3;;0;25000;;Vian;Bali;Offline;1;Returned;
08/01/2025;P00389;Sabun Mandi;PEMBERSIH;7000;3;;0;30000;;Yuni;Samarinda;Offline;1;Returned;
08/01/2025;P00390;Kopi;MAKANAN;25000;2;;0;20000;;Gita;Malang;Offline;3;Failed;
08/01/2025;P00391;Shampo;PERAWATAN;20000;1;;0;25000;;Bintang;Medan;Offline;2;Pending;
08/01/2025;P00392;Pembersih Wajah;PERAWATAN;12000;2;;0;15000;;Nanda;Semarang;Offline;4;Sukses;
08/01/2025;P00393;Teh;makanan;15000;1;;0;22000;;Jaya;Makassar;Online - Toko Hijau;4;Returned;
08/01/2025;P00394;Sabun Mandi;PEMBERSIH;7000;3;;0;20000;;Dewa;Malang;Offline;5;Sukses;
08/01/2025;P00395;Sabun Mandi;Pembersih;7000;3;;0;0;;Eli;Bandung;hijau_toko_web;2;Sukses;
08/01/2025;P00396;Kopi;MAKANAN;25000;1;;0;30000;;Ika;Samarinda;Offline;5;Sukses;
08/01/2025;P00397;  Pembersih Wajah ;PERAWATAN;12000;2;;0;18000;;Dicky;Palembang;Online - Toko Oren;4;Returned;
08/01/2025;P00398;Sabun Mandi;Pembersih;7000;1;;0;12000;;Yusuf;Bogor;Online - Toko Hijau;2;Returned;
08/01/2025;P00399;Kopi;MAKANAN;25000;3;;0;22000;;Omar;Makassar;Offline;3;Failed;
08/01/2025;P00400;Kopi;makanan;25000;2;;0;0;;Juli;Bandung;Online - Toko Hijau;4;Returned;
08/01/2025;P00401;Kopi;Makanan;25000;3;;0;18000;;Ulya;Yogyakarta;Online - Toko Hijau;1;Failed;
08/01/2025;P00402;  Deterjen ;PEMBERSIH;10000;1;;0;25000;;Kirana;Bali;Online - Toko Oren;1;Pending;
08/01/2025;P00403;Shampo;Perawatan;20000;2;;0;20000;;Vina;Surabaya;Offline;2;Failed;
08/01/2025;P00404;Shampo;perawatan;20000;1;;0;25000;;Umar;Medan;Online - Toko Oren;2;Sukses;
08/01/2025;P00405;Pembersih Lantai;PEMBERSIH;8000;2;;0;15000;;Tina;Semarang;Offline;4;Failed;
08/01/2025;P00406;Pembersih Wajah;perawatan;12000;2;;0;18000;;Kirana;Palembang;Online - Toko Oren;2;Failed;
08/01/2025;P00407;Teh;MAKANAN;15000;1;;0;20000;;Kiki;Malang;Offline;3;Returned;
08/01/2025;P00408;Pembersih Lantai;PEMBERSIH;8000;2;;0;20000;;Zara;Surabaya;Online - Toko Hijau;3;Pending;
08/01/2025;P00409;Kopi;Makanan;25000;3;;0;20000;;Pandu;Surabaya;Online - Toko Oren;5;Pending;
08/01/2025;P00410;  Kopi ;Makanan;25000;1;;0;12000;;Yusra;Bekasi;Offline;5;Returned;
08/01/2025;P00411;Kopi;Makanan;25000;2;;0;18000;;Omar;Palembang;Offline;3;Sukses;
08/01/2025;P00412;Pembersih Lantai;PEMBERSIH;8000;1;;0;12000;;Eli;Bekasi;hijau_toko_web;3;Failed;
08/01/2025;P00413;Pembersih Lantai;pembersih;8000;1;;0;15000;;Kenny;Jakarta;Online - Toko Oren;5;Failed;
08/01/2025;P00414;Pasta Gigi;PERAWATAN;15000;2;;0;18000;;Rudi;Palembang;Online - Toko Oren;4;Returned;
08/01/2025;P00415;Pembersih Lantai;PEMBERSIH;8000;3;;0;30000;;Stefan;Samarinda;Online - Toko Hijau;3;Pending;
08/01/2025;P00416;Kopi;MAKANAN;25000;3;;0;22000;;Mira;Makassar;Online - Toko Oren;3;Failed;
08/01/2025;P00417;Pembersih Wajah;PERAWATAN;12000;3;;0;18000;;Budi;Palembang;Online - Toko Oren;3;Pending;
08/01/2025;P00418;Pasta Gigi;perawatan;15000;3;;0;18000;;Stefan;Palembang;hijau_toko_web;2;Failed;
08/01/2025;P00419;Teh;Makanan;15000;1;;0;25000;;Jaya;Medan;Online - Toko Hijau;3;Sukses;
08/01/2025;P00420;Sabun Cuci;PEMBERSIH;5000;1;;0;22000;;Fiona;Makassar;Offline;4;Pending;
08/01/2025;P00421;Pembersih Wajah;PERAWATAN;12000;3;;0;12000;;Siska;Bekasi;Offline;1;Sukses;
08/01/2025;P00422;Shampo;PERAWATAN;20000;1;;0;30000;;Andi;Samarinda;Online - Toko Hijau;3;Sukses;
08/01/2025;P00423;Sabun Mandi;pembersih;7000;3;;0;25000;;Deni;Medan;Online - Toko Oren;5;Failed;
08/01/2025;P00424;Pasta Gigi;PERAWATAN;15000;1;;0;22000;;Joko;Makassar;Online - Toko Hijau;5;Returned;
08/01/2025;P00425;Pasta Gigi;Perawatan;15000;2;;0;12000;;Bintang;Bogor;Online - Toko Hijau;1;Returned;
08/01/2025;P00426;Sabun Cuci;Pembersih;5000;2;;0;18000;;Zahra;Yogyakarta;Online - Toko Oren;5;Pending;
08/01/2025;P00427;Shampo;perawatan;20000;3;;0;25000;;Dicky;Bali;Offline;3;Pending;
08/01/2025;P00428;Sabun Mandi;pembersih;7000;1;;0;20000;;Dicky;Malang;Offline;1;Sukses;
08/01/2025;P00429;Pembersih Wajah;Perawatan;12000;1;;0;20000;;Eli;Surabaya;Online - Toko Hijau;5;Sukses;
08/01/2025;P00430;Shampo;Perawatan;20000;3;;0;15000;;Jamil;Semarang;Online - Toko Hijau;4;Failed;
08/01/2025;P00431;  Deterjen ;PEMBERSIH;10000;1;;0;30000;;Kiki;Samarinda;Online - Toko Hijau;5;Returned;
08/01/2025;P00432;Sabun Cuci;Pembersih;5000;2;;0;12000;;Yusra;Bogor;Online - Toko Hijau;1;Sukses;
08/01/2025;P00433;  Sabun Cuci ;pembersih;5000;2;;0;0;;Tegar;Bandung;Online - Toko Oren;5;Failed;
08/01/2025;P00434;Sabun Cuci;PEMBERSIH;5000;2;;0;15000;;Arief;Semarang;Offline;5;Sukses;
08/01/2025;P00435;Pembersih Wajah;PERAWATAN;12000;3;;0;20000;;Riko;Malang;Online - Toko Oren;3;Pending;
08/01/2025;P00436;Pembersih Wajah;PERAWATAN;12000;2;;0;10000;;Hendra;Depok;Online - Toko Oren;2;Failed;
